ubigeo,departamento,provincia,distrito,grupo_etario,nPositivos,nFallecidos,nHabitantes,infectadosPCP,muertesPCP,tasa_fatalidad
40410,AREQUIPA,CASTILLA,PAMPACOLCA,1,1.0,,638.0,1.567398119122257,,
40413,AREQUIPA,CASTILLA,URACA,2,2.0,,2380.0,0.8403361344537815,,
40413,AREQUIPA,CASTILLA,URACA,3,1.0,,1633.0,0.612369871402327,,
40501,AREQUIPA,CAYLLOMA,CHIVAY,3,1.0,,1110.0,0.9009009009009009,,
40504,AREQUIPA,CAYLLOMA,CALLALLI,2,2.0,,461.0,4.3383947939262475,,
40516,AREQUIPA,CAYLLOMA,TAPAY,2,1.0,,390.0,2.5641025641025643,,
40520,AREQUIPA,CAYLLOMA,MAJES,2,26.0,,26643.0,0.975866081147018,,
40520,AREQUIPA,CAYLLOMA,MAJES,4,2.0,,2267.0,0.8822232024702249,,
40603,AREQUIPA,CONDESUYOS,CAYARANI,2,2.0,,1537.0,1.3012361743656475,,
40605,AREQUIPA,CONDESUYOS,IRAY,2,1.0,,153.0,6.5359477124183005,,
40606,AREQUIPA,CONDESUYOS,RÍO GRANDE,2,1.0,,1538.0,0.6501950585175553,,
40608,AREQUIPA,CONDESUYOS,YANAQUIHUA,3,2.0,,825.0,2.4242424242424243,,
40701,AREQUIPA,ISLAY,MOLLENDO,2,8.0,,9631.0,0.8306510227390718,,
40701,AREQUIPA,ISLAY,MOLLENDO,3,2.0,,5886.0,0.3397893306150187,,
40702,AREQUIPA,ISLAY,COCACHACRA,3,9.0,,2145.0,4.195804195804196,,
40702,AREQUIPA,ISLAY,COCACHACRA,5,3.0,,426.0,7.042253521126761,,
40703,AREQUIPA,ISLAY,DEAN VALDIVIA,3,1.0,,1492.0,0.6702412868632708,,
40704,AREQUIPA,ISLAY,ISLAY,3,1.0,,1029.0,0.9718172983479105,,
50101,AYACUCHO,HUAMANGA,AYACUCHO,1,12.0,,37281.0,0.32187977790295325,,
50101,AYACUCHO,HUAMANGA,AYACUCHO,2,99.0,,42201.0,2.345915973555129,,
50101,AYACUCHO,HUAMANGA,AYACUCHO,3,82.0,,16107.0,5.090954243496616,,
50101,AYACUCHO,HUAMANGA,AYACUCHO,4,14.0,,4485.0,3.121516164994426,,
50101,AYACUCHO,HUAMANGA,AYACUCHO,5,7.0,,3442.0,2.0337013364323067,,
50102,AYACUCHO,HUAMANGA,ACOCRO,5,1.0,,246.0,4.065040650406504,,
50104,AYACUCHO,HUAMANGA,CARMEN ALTO,1,2.0,,12027.0,0.16629250852249106,,
50104,AYACUCHO,HUAMANGA,CARMEN ALTO,2,17.0,,12255.0,1.38718890248878,,
50104,AYACUCHO,HUAMANGA,CARMEN ALTO,3,9.0,,3909.0,2.3023791250959325,,
50104,AYACUCHO,HUAMANGA,CARMEN ALTO,4,1.0,,742.0,1.3477088948787064,,
50110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,1,7.0,,19440.0,0.360082304526749,,
50110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,2,42.0,,21377.0,1.9647284464611499,,
50110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,3,21.0,,7076.0,2.9677784058790277,,
50110,AYACUCHO,HUAMANGA,SAN JUAN BAUTISTA,4,6.0,,1399.0,4.288777698355968,,
50113,AYACUCHO,HUAMANGA,TAMBILLO,2,1.0,,1914.0,0.5224660397074191,,
50113,AYACUCHO,HUAMANGA,TAMBILLO,3,2.0,,798.0,2.506265664160401,,
50115,AYACUCHO,HUAMANGA,JESÚS NAZARENO,2,7.0,,8605.0,0.8134805345729227,,
50115,AYACUCHO,HUAMANGA,JESÚS NAZARENO,3,4.0,,2772.0,1.443001443001443,,
50116,AYACUCHO,HUAMANGA,ANDRÉS AVELINO CÁCERES DORREGARAY,1,1.0,,10824.0,0.09238728750923873,,
50116,AYACUCHO,HUAMANGA,ANDRÉS AVELINO CÁCERES DORREGARAY,2,10.0,,12739.0,0.784990972603815,,
50116,AYACUCHO,HUAMANGA,ANDRÉS AVELINO CÁCERES DORREGARAY,3,6.0,,4318.0,1.3895321908290876,,
50116,AYACUCHO,HUAMANGA,ANDRÉS AVELINO CÁCERES DORREGARAY,4,1.0,,864.0,1.1574074074074074,,
50116,AYACUCHO,HUAMANGA,ANDRÉS AVELINO CÁCERES DORREGARAY,5,1.0,,485.0,2.061855670103093,,
50201,AYACUCHO,CANGALLO,CANGALLO,2,1.0,,1796.0,0.5567928730512249,,
50201,AYACUCHO,CANGALLO,CANGALLO,4,1.0,,569.0,1.757469244288225,,
50202,AYACUCHO,CANGALLO,CHUSCHI,3,1.0,,1676.0,0.5966587112171838,,
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,2,2.0,,2770.0,0.7220216606498194,,
50203,AYACUCHO,CANGALLO,LOS MOROCHUCOS,3,3.0,,1364.0,2.1994134897360706,,
50204,AYACUCHO,CANGALLO,MARÍA PARADO DE BELLIDO,2,1.0,,627.0,1.594896331738437,,
50301,AYACUCHO,HUANCA SANCOS,SANCOS,4,1.0,,191.0,5.235602094240838,,
50302,AYACUCHO,HUANCA SANCOS,CARAPO,3,1.0,,471.0,2.1231422505307855,,
50303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,2,1.0,,402.0,2.487562189054726,,
50401,AYACUCHO,HUANTA,HUANTA,1,1.0,,17064.0,0.05860290670417253,,
50401,AYACUCHO,HUANTA,HUANTA,2,17.0,,15245.0,1.1151197113807807,,
50401,AYACUCHO,HUANTA,HUANTA,3,7.0,,6391.0,1.095290251916758,,
50403,AYACUCHO,HUANTA,HUAMANGUILLA,2,1.0,,1249.0,0.8006405124099278,,
50403,AYACUCHO,HUANTA,HUAMANGUILLA,4,1.0,,325.0,3.076923076923077,,
50405,AYACUCHO,HUANTA,LURICOCHA,3,1.0,,991.0,1.0090817356205852,,
50501,AYACUCHO,LA MAR,SAN MIGUEL,5,1.0,,521.0,1.9193857965451055,,
50503,AYACUCHO,LA MAR,AYNA,3,1.0,,1910.0,0.5235602094240839,,
50507,AYACUCHO,LA MAR,SANTA ROSA,2,1.0,,4920.0,0.2032520325203252,,
50508,AYACUCHO,LA MAR,TAMBO,2,5.0,,3108.0,1.6087516087516087,,
50601,AYACUCHO,LUCANAS,PUQUIO,1,1.0,,5594.0,0.1787629603146228,,
50601,AYACUCHO,LUCANAS,PUQUIO,2,6.0,,5009.0,1.1978438810141745,,
50601,AYACUCHO,LUCANAS,PUQUIO,3,5.0,,2448.0,2.0424836601307192,,
50603,AYACUCHO,LUCANAS,CABANA,1,5.0,,499.0,10.02004008016032,,
50603,AYACUCHO,LUCANAS,CABANA,2,3.0,,687.0,4.366812227074235,,
50603,AYACUCHO,LUCANAS,CABANA,3,2.0,,583.0,3.4305317324185247,,
50607,AYACUCHO,LUCANAS,HUAC-HUAS,2,1.0,,531.0,1.8832391713747645,,
50615,AYACUCHO,LUCANAS,SAN CRISTÓBAL,3,1.0,,334.0,2.9940119760479043,,
50619,AYACUCHO,LUCANAS,SANCOS,4,1.0,,206.0,4.854368932038835,,
50620,AYACUCHO,LUCANAS,SANTA ANA DE HUAYCAHUACHO,5,1.0,,70.0,14.285714285714285,,
50701,AYACUCHO,PARINACOCHAS,CORACORA,1,3.0,,5425.0,0.5529953917050692,,
50701,AYACUCHO,PARINACOCHAS,CORACORA,2,8.0,,4383.0,1.8252338580880676,,
50701,AYACUCHO,PARINACOCHAS,CORACORA,3,8.0,,2704.0,2.9585798816568047,,
50701,AYACUCHO,PARINACOCHAS,CORACORA,4,1.0,,690.0,1.4492753623188406,,
50702,AYACUCHO,PARINACOCHAS,CHUMPI,2,1.0,,658.0,1.5197568389057752,,
50708,AYACUCHO,PARINACOCHAS,UPAHUACHO,1,1.0,,445.0,2.247191011235955,,
51001,AYACUCHO,VÍCTOR FAJARDO,HUANCAPI,2,2.0,,655.0,3.0534351145038165,,
51001,AYACUCHO,VÍCTOR FAJARDO,HUANCAPI,5,1.0,,148.0,6.756756756756757,,
51005,AYACUCHO,VÍCTOR FAJARDO,CANARIA,2,1.0,,1609.0,0.6215040397762585,,
51006,AYACUCHO,VÍCTOR FAJARDO,CAYARA,3,1.0,,233.0,4.291845493562231,,
51006,AYACUCHO,VÍCTOR FAJARDO,CAYARA,5,1.0,,117.0,8.547008547008549,,
51007,AYACUCHO,VÍCTOR FAJARDO,COLCA,4,1.0,,87.0,11.494252873563218,,
51007,AYACUCHO,VÍCTOR FAJARDO,COLCA,5,1.0,,121.0,8.264462809917356,,
51011,AYACUCHO,VÍCTOR FAJARDO,SARHUA,5,4.0,,162.0,24.691358024691358,,
51101,AYACUCHO,VILCAS HUAMÁN,VILCAS HUAMAN,2,2.0,,2186.0,0.9149130832570906,,
51101,AYACUCHO,VILCAS HUAMÁN,VILCAS HUAMAN,3,2.0,,1330.0,1.5037593984962407,,
51102,AYACUCHO,VILCAS HUAMÁN,ACCOMARCA,4,1.0,,98.0,10.204081632653061,,
51107,AYACUCHO,VILCAS HUAMÁN,SAURAMA,1,1.0,,405.0,2.4691358024691357,,
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,2,111.0,,98546.0,1.1263775292756681,,
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,3,86.0,,37418.0,2.29835907851836,,
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,4,6.0,,8896.0,0.6744604316546763,,
60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,5,1.0,,5882.0,0.17001020061203673,,
60106,CAJAMARCA,CAJAMARCA,JESÚS,2,3.0,,5157.0,0.5817335660267597,,
60106,CAJAMARCA,CAJAMARCA,JESÚS,5,1.0,,663.0,1.5082956259426847,,
60109,CAJAMARCA,CAJAMARCA,MAGDALENA,2,1.0,,2976.0,0.3360215053763441,,
60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,1,1.0,,12945.0,0.0772499034376207,,
60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,2,4.0,,11248.0,0.3556187766714083,,
60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,4,2.0,,1558.0,1.2836970474967906,,
60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,5,1.0,,1382.0,0.723589001447178,,
60202,CAJAMARCA,CAJABAMBA,CACHACHI,2,1.0,,8198.0,0.1219809709685289,,
60203,CAJAMARCA,CAJABAMBA,CONDEBAMBA,4,1.0,,719.0,1.3908205841446453,,
60301,CAJAMARCA,CELENDÍN,CELENDÍN,2,3.0,,9807.0,0.3059039461609055,,
60302,CAJAMARCA,CELENDÍN,CHUMUCH,2,1.0,,819.0,1.221001221001221,,
60303,CAJAMARCA,CELENDÍN,CORTEGANA,1,1.0,,3549.0,0.28176951253874327,,
60304,CAJAMARCA,CELENDÍN,HUASMIN,2,3.0,,3789.0,0.7917656373713381,,
60306,CAJAMARCA,CELENDÍN,JOSÉ GÁLVEZ,2,2.0,,800.0,2.5,,
60306,CAJAMARCA,CELENDÍN,JOSÉ GÁLVEZ,3,1.0,,579.0,1.7271157167530224,,
60306,CAJAMARCA,CELENDÍN,JOSÉ GÁLVEZ,5,1.0,,214.0,4.672897196261682,,
60308,CAJAMARCA,CELENDÍN,OXAMARCA,2,1.0,,1987.0,0.5032712632108707,,
60401,CAJAMARCA,CHOTA,CHOTA,1,1.0,,17483.0,0.05719842132357147,,
60401,CAJAMARCA,CHOTA,CHOTA,2,13.0,,18339.0,0.7088718032608103,,
60401,CAJAMARCA,CHOTA,CHOTA,3,6.0,,9346.0,0.6419858763107211,,
60402,CAJAMARCA,CHOTA,ANGUIA,2,2.0,,1014.0,1.9723865877712032,,
60404,CAJAMARCA,CHOTA,CHIGUIRIP,5,1.0,,227.0,4.405286343612335,,
60409,CAJAMARCA,CHOTA,HUAMBOS,2,1.0,,2650.0,0.3773584905660377,,
60409,CAJAMARCA,CHOTA,HUAMBOS,3,1.0,,1716.0,0.5827505827505828,,
60410,CAJAMARCA,CHOTA,LAJAS,1,1.0,,4103.0,0.24372410431391664,,
60410,CAJAMARCA,CHOTA,LAJAS,2,3.0,,3759.0,0.7980845969672786,,
60410,CAJAMARCA,CHOTA,LAJAS,3,1.0,,2500.0,0.4,,
60413,CAJAMARCA,CHOTA,PACCHA,2,1.0,,1542.0,0.648508430609598,,
60415,CAJAMARCA,CHOTA,QUEROCOTO,2,1.0,,2605.0,0.3838771593090211,,
60415,CAJAMARCA,CHOTA,QUEROCOTO,5,1.0,,465.0,2.150537634408602,,
60417,CAJAMARCA,CHOTA,TACABAMBA,2,3.0,,5427.0,0.5527915975677169,,
60417,CAJAMARCA,CHOTA,TACABAMBA,3,1.0,,3318.0,0.3013863773357444,,
60419,CAJAMARCA,CHOTA,CHALAMARCA,2,4.0,,3356.0,1.1918951132300357,,
60419,CAJAMARCA,CHOTA,CHALAMARCA,5,2.0,,407.0,4.914004914004914,,
60502,CAJAMARCA,CONTUMAZÁ,CHILETE,2,1.0,,950.0,1.0526315789473684,,
60502,CAJAMARCA,CONTUMAZÁ,CHILETE,4,1.0,,159.0,6.289308176100629,,
60508,CAJAMARCA,CONTUMAZÁ,YONAN,2,1.0,,2206.0,0.45330915684496825,,
60601,CAJAMARCA,CUTERVO,CUTERVO,2,5.0,,18815.0,0.26574541589157585,,
60601,CAJAMARCA,CUTERVO,CUTERVO,3,2.0,,9189.0,0.2176515398846447,,
60601,CAJAMARCA,CUTERVO,CUTERVO,5,1.0,,1998.0,0.5005005005005005,,
60602,CAJAMARCA,CUTERVO,CALLAYUC,1,1.0,,3931.0,0.2543881963876876,,
60602,CAJAMARCA,CUTERVO,CALLAYUC,2,7.0,,3329.0,2.1027335536197054,,
60607,CAJAMARCA,CUTERVO,QUEROCOTILLO,2,1.0,,4025.0,0.2484472049689441,,
60607,CAJAMARCA,CUTERVO,QUEROCOTILLO,3,1.0,,2539.0,0.3938558487593541,,
60612,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,2,1.0,,1624.0,0.6157635467980296,,
60614,CAJAMARCA,CUTERVO,SOCOTA,4,2.0,,516.0,3.875968992248062,,
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,1,10.0,,22780.0,0.43898156277436345,,
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,2,28.0,,23946.0,1.1692975862356971,,
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,3,14.0,,12075.0,1.1594202898550725,,
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,4,1.0,,3423.0,0.29214139643587494,,
60701,CAJAMARCA,HUALGAYOC,BAMBAMARCA,5,3.0,,2982.0,1.006036217303823,,
60703,CAJAMARCA,HUALGAYOC,HUALGAYOC,2,2.0,,6905.0,0.2896451846488052,,
60703,CAJAMARCA,HUALGAYOC,HUALGAYOC,3,1.0,,2971.0,0.3365870077415012,,
60801,CAJAMARCA,JAÉN,JAÉN,1,4.0,,36746.0,0.10885538562020357,,
60801,CAJAMARCA,JAÉN,JAÉN,3,6.0,,16994.0,0.35306578792515003,,
60801,CAJAMARCA,JAÉN,JAÉN,4,8.0,,3696.0,2.1645021645021645,,
60802,CAJAMARCA,JAÉN,BELLAVISTA,2,1.0,,5389.0,0.18556318426424195,,
60802,CAJAMARCA,JAÉN,BELLAVISTA,3,4.0,,3180.0,1.2578616352201257,,
60803,CAJAMARCA,JAÉN,CHONTALI,2,3.0,,3515.0,0.8534850640113798,,
60803,CAJAMARCA,JAÉN,CHONTALI,4,1.0,,426.0,2.347417840375587,,
60804,CAJAMARCA,JAÉN,COLASAY,1,1.0,,4209.0,0.23758612497030174,,
60804,CAJAMARCA,JAÉN,COLASAY,4,1.0,,604.0,1.6556291390728477,,
60805,CAJAMARCA,JAÉN,HUABAL,2,2.0,,3119.0,0.6412311638345624,,
60807,CAJAMARCA,JAÉN,POMAHUACA,1,4.0,,4008.0,0.998003992015968,,
60807,CAJAMARCA,JAÉN,POMAHUACA,2,13.0,,2945.0,4.4142614601018675,,
60807,CAJAMARCA,JAÉN,POMAHUACA,3,1.0,,1459.0,0.6854009595613434,,
60807,CAJAMARCA,JAÉN,POMAHUACA,4,2.0,,376.0,5.319148936170213,,
60808,CAJAMARCA,JAÉN,PUCARA,2,2.0,,2415.0,0.8281573498964804,,
60808,CAJAMARCA,JAÉN,PUCARA,4,1.0,,302.0,3.3112582781456954,,
60809,CAJAMARCA,JAÉN,SALLIQUE,2,2.0,,2208.0,0.9057971014492754,,
60810,CAJAMARCA,JAÉN,SAN FELIPE,1,7.0,,2062.0,3.394762366634336,,
60810,CAJAMARCA,JAÉN,SAN FELIPE,2,5.0,,1488.0,3.360215053763441,,
60810,CAJAMARCA,JAÉN,SAN FELIPE,3,3.0,,850.0,3.5294117647058827,,
60810,CAJAMARCA,JAÉN,SAN FELIPE,5,3.0,,207.0,14.492753623188406,,
60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,2,5.0,,13322.0,0.3753190211679928,,
60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,3,1.0,,5883.0,0.16998130205677375,,
60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,5,1.0,,1032.0,0.9689922480620154,,
60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,2,2.0,,5351.0,0.3737619136609979,,
60902,CAJAMARCA,SAN IGNACIO,CHIRINOS,3,1.0,,2489.0,0.4017677782241864,,
60903,CAJAMARCA,SAN IGNACIO,HUARANGO,2,1.0,,6486.0,0.1541782300339192,,
60905,CAJAMARCA,SAN IGNACIO,NAMBALLE,2,1.0,,3354.0,0.2981514609421586,,
60906,CAJAMARCA,SAN IGNACIO,SAN JOSÉ DE LOURDES,2,1.0,,6602.0,0.1514692517418964,,
60907,CAJAMARCA,SAN IGNACIO,TABACONAS,2,3.0,,6452.0,0.4649721016738996,,
61001,CAJAMARCA,SAN MARCOS,PEDRO GÁLVEZ,1,1.0,,7375.0,0.13559322033898305,,
61001,CAJAMARCA,SAN MARCOS,PEDRO GÁLVEZ,2,1.0,,7342.0,0.13620266957232363,,
61001,CAJAMARCA,SAN MARCOS,PEDRO GÁLVEZ,3,2.0,,4153.0,0.4815795810257645,,
61101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,1,2.0,,4628.0,0.43215211754537597,,
61101,CAJAMARCA,SAN MIGUEL,SAN MIGUEL,4,2.0,,932.0,2.1459227467811157,,
61105,CAJAMARCA,SAN MIGUEL,EL PRADO,2,1.0,,521.0,1.9193857965451055,,
61109,CAJAMARCA,SAN MIGUEL,NIEPOS,3,1.0,,790.0,1.2658227848101267,,
61110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,3,1.0,,501.0,1.996007984031936,,
61110,CAJAMARCA,SAN MIGUEL,SAN GREGORIO,5,1.0,,161.0,6.211180124223602,,
61113,CAJAMARCA,SAN MIGUEL,UNIÓN AGUA BLANCA,1,1.0,,1096.0,0.9124087591240876,,
61113,CAJAMARCA,SAN MIGUEL,UNIÓN AGUA BLANCA,2,2.0,,1010.0,1.9801980198019802,,
61201,CAJAMARCA,SAN PABLO,SAN PABLO,2,6.0,,4353.0,1.3783597518952446,,
61203,CAJAMARCA,SAN PABLO,SAN LUIS,3,1.0,,226.0,4.424778761061947,,
61204,CAJAMARCA,SAN PABLO,TUMBADEN,2,1.0,,1190.0,0.8403361344537815,,
61301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,1,15.0,,3313.0,4.527618472683368,,
61301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,3,16.0,,2139.0,7.4801309022907905,,
61301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,4,2.0,,588.0,3.401360544217687,,
61301,CAJAMARCA,SANTA CRUZ,SANTA CRUZ,5,9.0,,594.0,15.151515151515152,,
61305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,1,1.0,,758.0,1.3192612137203166,,
61305,CAJAMARCA,SANTA CRUZ,LA ESPERANZA,2,2.0,,652.0,3.067484662576687,,
61306,CAJAMARCA,SANTA CRUZ,NINABAMBA,2,1.0,,575.0,1.7391304347826089,,
61306,CAJAMARCA,SANTA CRUZ,NINABAMBA,5,1.0,,177.0,5.649717514124294,,
61307,CAJAMARCA,SANTA CRUZ,PULAN,2,1.0,,1142.0,0.8756567425569177,,
61308,CAJAMARCA,SANTA CRUZ,SAUCEPAMPA,5,1.0,,115.0,8.695652173913043,,
61309,CAJAMARCA,SANTA CRUZ,SEXI,4,1.0,,32.0,31.25,,
61311,CAJAMARCA,SANTA CRUZ,YAUYUCAN,3,1.0,,595.0,1.680672268907563,,
70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,1,117.0,,143944.0,0.8128160951481131,,
70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,2,2257.0,,194191.0,11.622577771369425,,
70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,3,1366.0,,96836.0,14.106324094345078,,
70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,4,332.0,,27923.0,11.889839916914372,,
70101,CALLAO,PROV. CONST. DEL CALLAO,CALLAO,5,156.0,,16525.0,9.440242057488653,,
70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,1,14.0,,19885.0,0.704048277596178,,
70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,2,180.0,,27906.0,6.450225757901527,,
70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,3,134.0,,18855.0,7.106868204720233,,
70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,4,30.0,,5608.0,5.349500713266762,,
70102,CALLAO,PROV. CONST. DEL CALLAO,BELLAVISTA,5,20.0,,5425.0,3.686635944700461,,
70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA REYNOSO,1,10.0,,13115.0,0.7624857033930614,,
70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA REYNOSO,2,125.0,,17634.0,7.0885788817057955,,
70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA REYNOSO,3,111.0,,9220.0,12.039045553145337,,
70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA REYNOSO,4,18.0,,2455.0,7.3319755600814664,,
70103,CALLAO,PROV. CONST. DEL CALLAO,CARMEN DE LA LEGUA REYNOSO,5,12.0,,1953.0,6.1443932411674345,,
70104,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,1,5.0,,15814.0,0.31617554066017456,,
70104,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,2,70.0,,22530.0,3.1069684864624945,,
70104,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,3,73.0,,14801.0,4.932099182487669,,
70104,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,4,20.0,,5061.0,3.951788184153329,,
70104,CALLAO,PROV. CONST. DEL CALLAO,LA PERLA,5,12.0,,4182.0,2.8694404591104736,,
70105,CALLAO,PROV. CONST. DEL CALLAO,LA PUNTA,2,5.0,,1250.0,4.0,,
70105,CALLAO,PROV. CONST. DEL CALLAO,LA PUNTA,3,5.0,,999.0,5.005005005005005,,
70105,CALLAO,PROV. CONST. DEL CALLAO,LA PUNTA,4,1.0,,443.0,2.257336343115124,,
70105,CALLAO,PROV. CONST. DEL CALLAO,LA PUNTA,5,1.0,,455.0,2.197802197802198,,
70106,CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,1,30.0,,125899.0,0.23828624532363243,,
70106,CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,2,575.0,,135520.0,4.242916174734357,,
70106,CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,3,295.0,,54754.0,5.387734229462687,,
70106,CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,4,49.0,,9531.0,5.141118455566048,,
70106,CALLAO,PROV. CONST. DEL CALLAO,VENTANILLA,5,32.0,,5414.0,5.910602142593277,,
70107,CALLAO,PROV. CONST. DEL CALLAO,MI PERÚ,2,60.0,,19846.0,3.0232792502267456,,
70107,CALLAO,PROV. CONST. DEL CALLAO,MI PERÚ,3,27.0,,8341.0,3.23702193981537,,
70107,CALLAO,PROV. CONST. DEL CALLAO,MI PERÚ,4,2.0,,1300.0,1.5384615384615385,,
70107,CALLAO,PROV. CONST. DEL CALLAO,MI PERÚ,5,3.0,,678.0,4.424778761061947,,
80101,CUSCO,CUSCO,CUSCO,1,7.0,,40086.0,0.17462455720201567,,
80101,CUSCO,CUSCO,CUSCO,2,91.0,,52474.0,1.734192171361055,,
80101,CUSCO,CUSCO,CUSCO,3,41.0,,23002.0,1.782453699678289,,
80101,CUSCO,CUSCO,CUSCO,4,4.0,,5340.0,0.7490636704119851,,
80101,CUSCO,CUSCO,CUSCO,5,2.0,,3808.0,0.5252100840336135,,
80102,CUSCO,CUSCO,CCORCA,2,1.0,,772.0,1.2953367875647668,,
80103,CUSCO,CUSCO,POROY,2,1.0,,1025.0,0.975609756097561,,
80104,CUSCO,CUSCO,SAN JERÓNIMO,2,39.0,,27020.0,1.4433752775721689,,
80104,CUSCO,CUSCO,SAN JERÓNIMO,3,28.0,,10105.0,2.770905492330529,,
80104,CUSCO,CUSCO,SAN JERÓNIMO,4,4.0,,1938.0,2.0639834881320946,,
80105,CUSCO,CUSCO,SAN SEBASTIAN,1,11.0,,41671.0,0.26397254685512705,,
80105,CUSCO,CUSCO,SAN SEBASTIAN,2,66.0,,52592.0,1.2549437176756921,,
80105,CUSCO,CUSCO,SAN SEBASTIAN,3,50.0,,19785.0,2.5271670457417237,,
80105,CUSCO,CUSCO,SAN SEBASTIAN,4,7.0,,3917.0,1.7870819504723003,,
80106,CUSCO,CUSCO,SANTIAGO,1,2.0,,34945.0,0.05723279439118615,,
80106,CUSCO,CUSCO,SANTIAGO,2,40.0,,42085.0,0.9504574076274207,,
80106,CUSCO,CUSCO,SANTIAGO,3,24.0,,16618.0,1.4442171139728006,,
80106,CUSCO,CUSCO,SANTIAGO,4,1.0,,3664.0,0.2729257641921397,,
80106,CUSCO,CUSCO,SANTIAGO,5,1.0,,2813.0,0.35549235691432635,,
80107,CUSCO,CUSCO,SAYLLA,2,1.0,,2408.0,0.4152823920265781,,
80107,CUSCO,CUSCO,SAYLLA,3,4.0,,762.0,5.2493438320209975,,
80108,CUSCO,CUSCO,WANCHAQ,1,18.0,,17332.0,1.0385414262635588,,
80108,CUSCO,CUSCO,WANCHAQ,2,103.0,,24604.0,4.186311168915624,,
80108,CUSCO,CUSCO,WANCHAQ,3,41.0,,13121.0,3.1247618321774255,,
80108,CUSCO,CUSCO,WANCHAQ,4,9.0,,3645.0,2.4691358024691357,,
80201,CUSCO,ACOMAYO,ACOMAYO,1,1.0,,1999.0,0.5002501250625312,,
80201,CUSCO,ACOMAYO,ACOMAYO,2,1.0,,1427.0,0.7007708479327259,,
80202,CUSCO,ACOMAYO,ACOPIA,2,1.0,,837.0,1.194743130227001,,
80203,CUSCO,ACOMAYO,ACOS,1,2.0,,912.0,2.1929824561403506,,
80205,CUSCO,ACOMAYO,POMACANCHI,2,3.0,,2179.0,1.3767783386874712,,
80206,CUSCO,ACOMAYO,RONDOCAN,2,2.0,,521.0,3.838771593090211,,
80206,CUSCO,ACOMAYO,RONDOCAN,3,2.0,,543.0,3.6832412523020257,,
80207,CUSCO,ACOMAYO,SANGARARA,1,2.0,,1448.0,1.3812154696132597,,
80301,CUSCO,ANTA,ANTA,1,2.0,,8797.0,0.22735023303398885,,
80301,CUSCO,ANTA,ANTA,2,10.0,,8694.0,1.1502185415228894,,
80304,CUSCO,ANTA,CHINCHAYPUJIO,1,1.0,,1688.0,0.5924170616113744,,
80304,CUSCO,ANTA,CHINCHAYPUJIO,2,2.0,,1216.0,1.644736842105263,,
